client_id,Variation,success
7706068,Test,False
7706107,Test,False
7706200,Control,False
7706345,Test,False
7706384,,False
7706526,Test,False
7706822,Control,False
7706925,Test,False
7707023,Test,False
7707032,Control,False
7707247,Control,False
7707391,Control,False
7707422,Test,False
7707431,Control,False
7707583,Control,False
7707667,Test,False
7707762,Test,False
7707774,Control,False
7707832,Control,False
7707869,Control,False
7708063,Test,False
7708064,Test,False
7708199,Test,False
7708339,,False
7708706,Test,False
7708829,Test,True
7708840,Control,False
7708929,Test,False
7709064,Control,False
7709294,Test,False
7709301,Test,False
7709518,Test,False
7709844,Test,False
7710207,Test,False
7710243,,False
7710383,,False
7710488,Test,False
7710564,Control,False
7710657,,False
7710716,Test,False
7711033,Test,False
7711399,,False
7711539,Control,False
7711789,Control,False
7711917,Test,False
7711967,Control,False
7712000,Test,False
7712167,,False
7712712,,False
7713316,,False
7713343,Test,False
7713728,Test,False
7713773,Control,False
7714175,Test,False
7714382,,False
7714469,,False
7714496,,False
7714524,Control,False
7714556,,False
7714571,Test,False
7714718,Test,False
7714801,Test,False
7715715,Control,False
7715800,Test,False
7715876,Test,False
7716135,Control,False
7716583,Test,False
7716669,Control,False
7716820,Test,False
7716851,Control,False
7717237,Control,False
7717247,,False
7717324,Test,False
7717331,Test,False
7717405,Control,False
7717511,Test,True
7717905,,False
7717942,,False
7718148,Test,False
7718245,Test,False
7718315,Control,False
7718345,Test,False
7718505,,False
7718729,Test,False
7718817,Test,False
7718839,,False
7718849,,False
7719321,,False
7719952,Control,False
7720091,Test,False
7720386,Control,False
7720553,Test,False
7720996,Control,False
7721395,Test,False
7721482,Test,False
7721667,Test,False
7721819,Control,False
7721837,Control,False
7721850,,False
7722098,,False
7722105,Test,False
7722308,Control,False
7722584,Control,False
7722659,Control,False
7722747,,False
7722771,,False
7722964,Test,False
7723001,Test,False
7723133,Control,False
7723139,Control,False
7723151,Test,False
7723350,,False
7723478,Control,False
7723498,Test,False
7723505,Control,False
7723642,Control,False
7723675,Test,False
7723676,Test,False
7723706,Test,False
7723845,Test,False
7723861,Control,False
7724271,Test,False
7724329,Control,False
7724489,Test,False
7724609,Test,False
7724739,Control,False
7724904,Control,False
7725098,,False
7725116,,False
7725213,Control,False
7725395,,False
7725674,Control,False
7726175,Control,False
7726256,Test,False
7726374,Control,False
7726503,,False
7726525,Test,False
7726538,,False
7726539,Control,False
7726889,,False
7726930,Control,False
7727044,Test,False
7727178,Control,False
7727202,,False
7727210,,False
7727813,Test,False
7727832,Test,False
7727853,Control,False
7728159,,False
7728334,Test,False
7728371,,False
7728491,Control,False
7728556,Test,False
7728720,Control,False
7728789,,False
7728815,Control,False
7728833,,False
7728997,Test,False
7729027,,False
7729241,Control,False
7729386,,False
7729416,Control,False
7729535,Test,False
7729569,Control,False
7730070,Control,False
7730144,Control,False
7730310,Control,False
7730369,,False
7730418,Control,False
7730434,Test,False
7730441,,False
7730741,Control,False
7731145,Control,False
7731196,Control,False
7731380,,False
7731412,Control,False
7731442,Test,False
7731611,,False
7731734,,False
7731901,Control,False
7732215,,False
7732268,Test,False
7732281,,False
7732298,Test,False
7732508,Test,False
7732567,Test,False
7732604,Control,False
7732650,Control,False
7732731,Test,False
7732755,Test,False
7732856,,False
7733026,,False
7733089,Test,False
7733101,,False
7733227,Test,False
7733267,Control,False
7733337,,False
7733500,Test,False
7733547,Control,False
7733673,Control,False
7733877,Control,False
7733914,Test,False
7734332,Test,False
7734945,Control,False
7734971,Control,False
7735005,Control,False
7735187,Control,False
7735358,,False
7735522,Test,False
7735547,,False
7735750,Control,False
7735861,Test,False
7735906,Test,False
7736224,Test,False
7736243,Control,False
7736245,Test,False
7736447,Control,False
7736525,Control,False
7736945,Test,False
7737184,Test,False
7737328,,False
7737407,,False
7737431,,False
7737525,Test,False
7737613,,False
7737702,Test,False
7737932,,False
7738007,,False
7738024,Control,False
7738477,Control,False
7738499,,False
7738605,Control,False
7738708,Test,False
7738779,,False
7738852,Control,False
7739015,,False
7739059,Test,False
7739194,Test,False
7739677,Test,False
7739905,,False
7740183,Test,False
7740260,Test,False
7740410,,False
7740522,Test,False
7740530,Test,False
7740732,Test,False
7740796,,False
7740977,,False
7741281,Control,False
7741322,,False
7741338,,False
7741380,,False
7741639,Control,False
7741658,,False
7742066,,False
7742323,Control,False
7742331,Test,False
7742367,,False
7742486,,False
7742670,Test,False
7743144,Control,False
7743157,Test,False
7743470,Control,False
7743558,Test,False
7743685,Control,False
7743759,,False
7743934,Test,False
7744069,,False
7744179,,False
7744279,Test,False
7744299,Control,False
7744382,Control,False
7744461,,False
7744528,Test,False
7744581,Test,False
7744588,,False
7744808,Control,False
7744878,Test,False
7745166,Test,False
7745167,,False
7745353,Test,False
7745397,Control,False
7745674,Control,False
7745725,Test,False
7745786,Test,False
7746054,Control,False
7746186,Test,False
7746671,Test,False
7746715,Test,False
7746821,Test,False
7746925,,False
7746966,Control,False
7747447,Control,False
7747654,Test,False
7748062,,False
7748308,Test,False
7748372,,True
7748410,Control,False
7748462,Control,False
7748548,Test,False
7749080,Test,False
7749137,Control,False
7749310,Control,False
7749335,,True
7749406,Control,False
7749478,Test,False
7749742,,False
7750161,,False
7750337,Control,False
7750538,Test,False
7750591,Test,False
7750644,Test,False
7750878,Test,False
7751392,Control,False
7751403,Control,False
7751464,Test,False
7751538,Test,False
7751717,Test,False
7751905,Test,False
7752227,Control,False
7752289,Control,False
7752374,,False
7752431,Control,False
7752727,Test,False
7752766,Control,False
7752954,,False
7753059,Control,False
7753126,Test,False
7753751,Test,False
7753815,Test,False
7753893,Test,False
7754038,Control,False
7754205,Control,False
7755039,,False
7755406,Control,False
7755452,Control,False
7755762,Test,False
7756202,Control,False
7756489,Control,False
7756519,Test,False
7756840,Test,False
7757155,Test,False
7757304,,False
7757434,,False
7757841,Test,False
7757948,,False
7758245,Test,False
7758352,Test,False
7758380,Test,False
7758423,Control,False
7758476,Control,False
7758582,,False
7758608,Test,False
7758621,Test,False
7758710,,False
7758940,Test,False
7758973,Test,False
7758995,Test,False
7759102,Control,False
7759108,Control,False
7759130,Test,False
7759406,,False
7759469,Test,False
7759596,Test,False
7759679,Test,False
7759774,Control,False
7759903,Control,False
7760088,,False
7760221,Control,False
7760229,Control,False
7760432,,False
7760573,Test,False
7760745,Control,False
7760839,Test,False
7760916,Test,False
7761040,Test,False
7761203,Test,False
7761317,,False
7761531,Test,False
7761667,Control,False
7761694,Test,False
7761966,,False
7762216,Control,False
7762269,Test,False
7762280,Test,False
7762392,Test,False
7762504,,False
7762554,Control,False
7762811,Test,False
7762867,Control,False
7763031,Control,False
7763094,Control,False
7763229,Test,False
7763256,Test,False
7763295,Test,False
7763318,Test,False
7763357,,False
7763377,Control,False
7763445,Test,False
7763485,,False
7763498,Test,False
7763589,Test,False
7763597,Control,False
7763908,,False
7764241,Test,False
7764268,,False
7764337,,False
7764561,Control,False
7764616,Control,False
7764739,,False
7764781,,False
7764814,Control,False
7764966,,False
7764976,Control,False
7765073,,False
7765134,Control,False
7765885,Control,False
7766387,,False
7766636,Test,False
7766714,Control,False
7766718,,False
7767184,Test,False
7767378,Test,False
7767586,Test,False
7767796,Control,False
7767849,Test,False
7768087,Test,False
7768098,,False
7768134,Test,False
7768424,Test,False
7768455,Test,False
7768645,,False
7768954,Test,False
7769078,Control,False
7769110,Test,False
7769344,Test,False
7769451,Control,False
7769650,Control,False
7769680,,False
7769865,Control,False
7769967,Test,False
7770161,,False
7770368,Test,False
7770587,Test,False
7770671,Control,False
7770838,Test,False
7770942,,False
7771011,,False
7771366,Test,False
7771439,Control,False
7771527,Test,False
7771551,Control,False
7772017,Control,False
7772158,Test,False
7772386,Test,False
7772755,Test,False
7772844,Test,False
7773286,,False
7773323,,False
7773365,,False
7773608,,False
7773692,,False
7773828,Test,False
7773993,,False
7774000,Test,True
7774372,Test,False
7774385,Control,False
7774642,Test,False
7774665,,False
7774764,Control,False
7775121,Test,False
7775123,Control,False
7775205,Control,False
7775561,Control,False
7775635,Control,False
7775672,,False
7775828,,False
7775944,,False
7776170,Test,False
7776747,Control,False
7776765,,False
7776888,Control,False
7776944,,False
7777087,,False
7777115,Test,False
7777394,Test,False
7777453,,False
7777696,,False
7777699,Control,False
7777790,Test,False
7778012,,False
7778106,Control,False
7778242,,True
7778258,,False
7778495,,False
7778501,,False
7778596,Control,False
7778612,Control,False
7778678,Test,False
7778707,Test,False
7778763,Control,False
7779111,Control,False
7779114,Test,False
7779142,,False
7779213,Test,False
7779429,,False
7779487,Test,False
7779501,Control,False
7779503,Test,False
7779515,Test,False
7779650,Test,False
7779693,,False
7779698,,False
7779779,,True
7779842,Control,False
7779886,,False
7780028,Control,False
7780135,,False
7780474,Control,False
7780499,Control,False
7780942,,False
7781005,,False
7781070,Control,False
7781100,,False
7781142,Control,False
7781235,Control,False
7781517,Control,False
7781603,Test,False
7781717,Test,False
7781858,,False
7781872,,False
7781894,,False
7782146,Test,False
7782184,,False
7782253,,False
7782334,Test,False
7782547,Control,False
7782643,Control,False
7782718,,False
7782791,Test,False
7783003,Test,False
7783009,Test,False
7783232,Control,False
7783532,,False
7783688,Control,False
7783740,Control,False
7784030,Test,False
7784210,Test,False
7784789,Test,False
7784849,Test,False
7784966,Test,False
7785047,Test,False
7785053,Test,False
7785137,Test,False
7785175,Test,False
7785290,,False
7785327,Control,False
7786022,,False
7786651,Control,False
7786674,Test,False
7786703,Control,False
7787121,Control,False
7787174,,False
7787360,Test,False
7787381,Control,False
7787397,Control,False
7787428,,False
7787484,Test,False
7787684,Control,False
7787757,Test,False
7787809,Control,False
7788039,Test,False
7788188,,False
7788198,,False
7788341,Control,False
7788376,,False
7788396,,False
7788559,Test,False
7788831,Control,False
7788941,Test,False
7789006,Test,False
7789015,Test,False
7789065,,False
7789345,,False
7789493,Test,False
7789504,Test,False
7789673,Control,False
7789902,Control,False
7789966,Test,False
7790154,Test,False
7790267,,True
7790655,Test,False
7790935,Test,False
7791244,,False
7791554,Test,False
7791697,Control,False
7791817,Test,False
7791874,Control,False
7792141,Control,False
7792734,Test,False
7793123,Test,False
7793216,Test,False
7793219,Test,False
7793440,Control,False
7793895,Test,False
7793956,,False
7794004,Test,False
7794302,,False
7794321,Test,False
7794359,Control,False
7794643,Test,False
7794766,Test,False
7794911,Test,False
7794924,,False
7795103,,False
7795403,Control,False
7795434,,False
7795550,Test,False
7795561,Test,False
7795711,Test,False
7795722,Control,False
7795894,,False
7796066,Test,False
7796096,Control,False
7796350,,False
7796358,,False
7796450,,False
7796471,Test,False
7796706,Test,False
7796725,Test,False
7796867,Control,False
7797004,,False
7797013,Test,True
7797038,Test,False
7797325,Control,False
7797739,Test,False
7797954,,False
7798102,Test,False
7798262,Control,False
7798288,Control,False
7798392,Test,False
7798423,,False
7798595,Test,False
7798989,,False
7799816,,False
7799922,Test,False
7800018,,False
7800196,,False
7800199,Test,False
7800219,,False
7800474,Control,False
7800668,Test,False
7800681,Test,False
7800749,Control,False
7800771,,False
7800773,Test,False
7801297,,False
7801435,Control,False
7801613,Control,False
7801677,,False
7801774,,False
7801931,Control,False
7801962,,False
7802238,,False
7802281,Test,False
7802443,Test,False
7802563,,False
7802574,Test,False
7802782,Control,False
7803066,Test,False
7803130,,False
7803205,Test,False
7803217,Test,False
7803254,Control,False
7803412,Control,False
7803457,Control,False
7803475,,False
7803557,,False
7803610,Test,False
7803837,Test,False
7803995,,False
7804078,Test,False
7804102,Test,False
7804581,Control,False
7804662,Control,False
7804859,Test,False
7804929,Control,False
7804997,,False
7805129,Control,False
7805753,,False
7806379,,False
7806544,Control,False
7806761,,False
7806799,Test,False
7806826,,False
7807175,Control,False
7807666,Test,False
7807684,Test,False
7807780,,False
7807781,Test,False
7807809,,False
7807844,,False
7808035,,False
7808326,Test,False
7808408,Test,False
7808430,Test,False
7809031,,False
7809040,,False
7809059,Test,False
7809063,Control,False
7809088,,False
7809099,Test,False
7809143,Test,False
7809199,Control,False
7809216,Control,False
7809917,Test,False
7810082,Test,False
7810089,Test,False
7810151,Test,False
7810214,,False
7810273,,False
7810274,,False
7810283,Control,False
7810411,Test,False
7810415,,False
7810518,Control,False
7810598,Control,False
7810842,,False
7810991,Test,False
7811243,,False
7811453,Test,False
7811459,Test,False
7811480,,False
7811491,Control,True
7811690,Test,False
7811847,Test,False
7811996,Test,False
7812180,Test,False
7812240,Test,False
7812267,Test,False
7812434,Control,False
7812509,Control,False
7812525,,False
7812665,,False
7812668,Control,False
7812678,,False
7812814,Control,False
7812830,Test,False
7812877,Test,False
7812894,Control,False
7812971,,False
7812988,Test,False
7813000,Test,False
7813334,Control,False
7813416,Control,False
7813560,Control,False
7813592,,False
7813642,Test,False
7813768,Control,False
7813940,Test,False
7814037,Test,False
7814206,,False
7814322,Test,False
7814414,Control,False
7814808,,False
7814849,Test,False
7815035,,False
7815103,,False
7815196,,False
7815347,Test,False
7815714,Test,False
7815841,,False
7815864,Control,False
7815980,,False
7815983,Test,False
7816047,Control,False
7816304,Test,False
7816329,Control,False
7816330,Test,False
7816337,,False
7816648,Control,False
7816756,Test,False
7816798,Control,False
7816847,,False
7816862,Control,False
7816887,Control,False
7816951,,False
7816954,Test,False
7817249,,False
7817761,Test,False
7818040,Test,True
7818094,Control,False
7818682,,False
7818792,Test,False
7818968,Test,False
7818982,,False
7819326,Test,False
7819778,Test,False
7819786,Test,False
7819845,Control,False
7819973,,False
7820148,Test,False
7820208,,False
7820304,Control,False
7820430,Control,False
7820539,Test,False
7820781,Test,False
7820846,Test,False
7821049,Control,False
7821175,Test,False
7821194,Test,False
7821208,Test,False
7821417,Test,False
7821488,,False
7821632,Control,False
7821759,Test,False
7821780,,False
7821811,Test,False
7821815,Test,False
7822345,Test,False
7822388,,False
7822809,Control,False
7822945,Control,False
7823133,,False
7823381,Test,False
7823409,Test,False
7823421,,False
7823791,,False
7824092,Control,False
7824239,Test,False
7824516,,False
7824726,Test,False
7825081,Test,False
7825196,Test,False
7825280,Test,False
7825597,Test,False
7825712,Control,True
7825783,Control,False
7825997,Control,False
7826041,Control,False
7826255,Test,False
7826607,Control,False
7826779,Test,False
7826781,Test,False
7826803,,False
7826821,Test,False
7826976,,False
7827065,Control,False
7827311,Control,False
7827687,Control,False
7827884,,False
7827903,Test,False
7828026,Test,False
7828108,Control,False
7828347,Test,False
7828508,Control,False
7828609,Test,False
7828726,Test,False
7828827,Test,False
7828956,Test,False
7829030,,False
7829080,Test,False
7829117,Control,False
7829136,Control,False
7829178,Test,False
7829399,,False
7829434,Control,False
7829568,Test,False
7829673,,False
7829676,Test,False
7829766,Control,False
7829969,Test,False
7830123,Control,False
7830156,,False
7830483,Control,False
7830503,,False
7830611,Test,False
7830661,Test,False
7830689,Control,False
7830788,Control,False
7830819,Control,False
7830918,Test,False
7830939,Test,False
7831045,,False
7831204,Test,False
7831354,Test,False
7831409,,False
7831512,Control,False
7831565,,False
7831579,Test,False
7831661,Control,False
7831710,Control,False
7831891,Control,False
7832406,,False
7832458,Test,False
7832460,Control,False
7833014,Control,False
7833122,Test,False
7833301,,False
7833317,Control,False
7833327,Control,False
7833565,Test,False
7833806,,False
7833813,,False
7833990,Test,False
7833991,Test,False
7834155,Test,False
7834443,,False
7834887,Test,False
7835044,Test,False
7835047,Control,False
7835069,Control,False
7835492,,False
7835653,,False
7835776,Control,False
7836137,,False
7836139,,False
7836199,,False
7836881,Control,False
7836898,Test,False
7837265,,False
7837273,,False
7837746,,False
7837934,Test,False
7838013,Test,False
7838259,Control,False
7838471,Control,False
7838627,,False
7838697,,False
7838711,,False
7838796,,False
7839097,Control,False
7839413,Test,False
7839492,Control,False
7839644,Test,False
7839760,Test,False
7839835,,False
7839898,Control,False
7839970,,False
7840326,,False
7840357,Control,False
7840823,Control,False
7840855,,False
7840892,Test,False
7841008,,False
7841084,,False
7841104,Control,False
7841112,Control,False
7841191,Test,False
7841600,Test,False
7841682,,False
7841705,Test,False
7842221,Control,False
7842244,Test,False
7842312,Test,False
7842411,,False
7842854,,False
7842994,Test,False
7843008,Control,False
7843075,Test,False
7843221,Test,False
7843559,Test,False
7843655,Control,False
7843725,,False
7843741,Test,False
7843744,Control,False
7843894,Test,False
7843988,Test,False
7844091,,False
7844482,,False
7844537,Test,False
7844692,,False
7844867,,False
7845269,Test,False
7845532,Control,False
7845538,Control,False
7845558,,False
7845564,,False
7845585,,False
7845652,Control,False
7845658,,False
7845666,Control,False
7845716,Control,False
7846038,,False
7846274,Test,False
7846595,,False
7846638,,False
7846694,,False
7846713,Control,False
7846757,Control,False
7846813,Test,False
7846983,Test,False
7847129,Test,False
7847453,Test,False
7847491,Control,False
7847573,,False
7847756,Test,False
7847850,Control,False
7847914,Control,False
7847920,Control,False
7848138,Control,False
7848145,,False
7848377,Control,False
7848564,Control,False
7848596,Control,False
7848785,Control,False
7848790,Test,False
7848806,Test,False
7848908,Test,False
7848994,Control,False
7849173,Control,False
7849272,Control,False
7849600,,False
7849785,,False
7849787,Test,False
7850061,Control,False
7850183,Test,False
7850280,Control,False
7850441,Control,False
7850573,Test,False
7850608,Control,False
7850704,,False
7850889,Test,False
7850922,,False
7851008,Control,False
7851117,Control,False
7851201,,False
7851212,Control,False
7851465,Test,False
7851574,,False
7851637,,False
7851703,Control,False
7851852,Test,False
7851919,Control,False
7851983,,False
7852080,Control,False
7852166,,False
7852711,,False
7852915,Control,False
7853438,Control,False
7853443,Test,False
7853749,Test,False
7853815,,False
7853881,Control,False
7853891,Control,False
7854180,Control,False
7854190,,False
7855274,Test,False
7855378,Test,False
7855438,Test,False
7855455,,False
7855457,Control,False
7855539,Test,False
7855973,Control,False
7856088,Test,False
7856325,,False
7856590,,False
7856644,Control,False
7856700,,False
7856704,,False
7856716,Test,False
7856756,Test,False
7856876,Control,False
7856894,Test,False
7856983,,False
7857112,Test,True
7857352,Test,False
7857646,Test,False
7857846,Test,False
7858035,Control,False
7858061,Test,False
7858080,,False
7858139,Control,False
7858258,Control,False
7858433,Test,False
7858467,,False
7858573,,False
7858724,,False
7859178,Control,False
7859274,,False
7859289,,False
7859549,,False
7859555,Test,False
7859733,Test,False
7859805,Control,False
7859820,Control,False
7859822,Test,False
7859827,Test,False
7859886,Test,False
7860120,Test,False
7860280,,False
7860460,,False
7860787,,False
7861081,Control,False
7861398,Control,False
7861411,Test,False
7861570,Test,False
7861574,Test,False
7862246,Test,False
7862269,,False
7862445,,False
7862447,Test,False
7862527,Test,False
7862563,,False
7862568,Test,False
7862700,Test,False
7862849,,False
7862915,Test,False
7863121,,False
7863133,Test,False
7864436,Control,False
7864632,Test,False
7864698,Control,False
7864917,,False
7864981,Control,False
7865060,Test,False
7865356,Control,False
7865886,,False
7866354,Control,False
7866541,Test,False
7866553,Test,False
7866590,Control,False
7866968,Test,False
7867053,,False
7867140,,False
7867181,,False
7867273,Control,False
7867338,Control,False
7867364,,False
7867427,Test,False
7867607,Test,False
7867656,,False
7867689,Test,False
7867767,Control,False
7867800,Test,False
7867818,Control,False
7867848,Test,False
7867874,,False
7867896,Control,False
7867919,Test,False
7867972,,False
7868031,,False
7868163,,False
7869046,,False
7869060,Test,False
7869282,Control,False
7869458,Control,False
7869607,Test,False
7869613,Control,False
7869855,Control,False
7869927,Control,False
7870128,Test,False
7870453,,False
7870563,Test,False
7870790,,False
7870793,Test,False
7870795,,False
7870872,,False
7871083,Test,False
7871152,Control,False
7871156,Test,False
7871271,Control,False
7871443,Test,False
7871483,Control,False
7871585,Control,False
7871617,Test,False
7871701,Test,False
7871843,Control,False
7871880,,False
7872046,Test,False
7872084,Control,False
7872209,Control,False
7872308,,False
7872342,,False
7872500,Control,False
7872771,Control,False
7872786,,False
7872843,Test,False
7872876,Test,False
7872884,Control,False
7872924,Test,False
7872965,Test,False
7873226,Control,False
7873267,,False
7873338,Control,False
7873434,Control,False
7873544,Control,False
7873852,Test,False
7874060,,False
7874244,Test,False
7874387,,False
7874890,Test,False
7874983,Test,False
7875052,Control,False
7875141,Control,False
7875206,Control,False
7875325,,False
7875371,Test,False
7875474,,False
7875492,Test,False
7875563,Test,False
7875618,,False
7875647,Control,False
7875730,Control,False
7875918,,False
7875969,Control,False
7875996,Test,False
7877344,,False
7877379,Control,False
7877508,Test,False
7877574,Control,False
7878233,,False
7878313,Control,False
7878552,Control,False
7878589,Control,False
7878646,,False
7878692,Control,False
7878697,,False
7878803,Test,False
7879083,Test,False
7879124,,False
7879141,Control,False
7879149,Test,False
7879257,,False
7879340,,False
7879373,,False
7879942,Control,False
7880177,Control,False
7880341,,False
7880435,,False
7880563,Test,False
7880860,Control,False
7880921,Test,False
7881001,Control,False
7881075,Control,False
7881522,Control,False
7881914,,False
7881992,,False
7882288,Test,False
7882402,Test,False
7882570,Test,False
7882579,Test,False
7882689,Control,False
7882750,Test,False
7882778,Test,False
7882784,,False
7882938,,False
7883105,Test,False
7883301,,False
7883306,Test,False
7883474,Control,False
7883510,Test,False
7883642,Control,False
7883658,Control,False
7883810,,False
7883976,Control,False
7884023,Test,False
7884071,,False
7884103,Control,False
7884153,Control,False
7884207,Test,False
7884221,Control,False
7884236,Test,False
7884386,Control,True
7884435,,False
7884458,Test,False
7884558,Test,False
7884677,Test,False
7884731,,False
7884781,Test,False
7885028,,False
7885189,,False
7885192,Control,False
7885532,Test,False
7885624,Control,False
7885704,Test,False
7885714,Test,False
7885840,Test,False
7885919,Control,False
7885933,Test,False
7886203,Control,False
7886346,,False
7886659,Control,False
7886832,Control,False
7886843,,False
7887156,Control,False
7887170,Control,False
7887183,,False
7887460,Test,False
7887569,,False
7887617,Test,False
7887642,Test,False
7887749,,False
7887922,Control,False
7888025,,False
7888406,Control,False
7888479,Test,False
7888494,,False
7888547,,False
7888604,Test,False
7888902,Control,False
7888989,,False
7889081,Test,False
7889092,Control,False
7889133,Control,False
7889181,,False
7889329,Control,False
7889341,Test,False
7889790,,False
7889820,Control,False
7889828,Control,False
7889947,Control,False
7890170,Test,False
7890172,Control,False
7890217,Test,False
7890218,Test,False
7890281,Test,False
7890317,Control,False
7890472,Test,False
7890640,Test,False
7890705,,False
7890929,Control,False
7891013,,False
7891052,,False
7891128,Test,False
7891259,Test,False
7891560,Test,False
7891584,Control,False
7891627,Control,False
7891683,,False
7891841,Test,False
7891885,Test,False
7892308,Test,False
7892646,Test,False
7892915,,False
7893040,Control,False
7893320,Control,False
7893473,Test,False
7893490,Test,False
7893738,Test,False
7893752,Control,False
7893818,Test,False
7893913,Test,False
7894096,Control,False
7894102,Test,False
7894188,Control,False
7894297,,False
7894885,Test,False
7894946,Control,False
7895117,Control,False
7895249,,True
7895367,Test,False
7895680,,False
7895911,Control,False
7895961,Control,False
7895984,Test,False
7896038,Control,False
7896159,Control,False
7896358,Control,False
7896505,Control,False
7896620,,False
7897094,Test,False
7897147,,False
7897392,Test,False
7897463,Control,False
7897586,Control,False
7897592,Control,False
7897790,,False
7897865,Test,False
7898021,Test,False
7898130,Control,False
7898712,Test,False
7898751,Control,False
7898864,,False
7899067,,False
7899268,Control,False
7899469,,False
7899530,Test,True
7899551,Test,False
7899583,,False
7900050,,False
7900295,Control,False
7900566,Control,False
7900568,,False
7900623,,False
7900761,Test,False
7900829,Test,False
7900842,Test,False
7900848,Test,False
7900853,Test,False
7901005,,False
7901176,,False
7901421,,False
7901677,,False
7901702,,False
7902189,Test,False
7902253,Control,False
7902372,Test,False
7902418,Control,False
7902487,Control,False
7902599,Test,False
7902756,Test,False
7902892,Test,False
7902927,,False
7902979,Test,False
7903198,Control,False
7903265,,False
7903693,Test,False
7903778,,False
7903818,Control,False
7904644,Control,False
7904770,Test,False
7905151,Test,False
7905195,,False
7905462,Test,False
7905510,Control,False
7905723,Test,False
7905811,Control,False
7905924,Test,True
7905949,Control,False
7906121,,False
7906156,Control,False
7906167,Control,False
7906602,Test,False
7906921,Control,False
7907204,Control,False
7907386,Test,False
7907645,Control,False
7908009,,False
7908041,,False
7908614,Test,False
7908643,,False
7908949,Test,False
7909219,Test,False
7909257,Test,False
7909370,,False
7909380,,False
7909698,,False
7909733,Control,False
7909815,,False
7909830,Test,False
7910014,Control,False
7910086,,False
7910136,Test,False
7910368,,False
7910385,Control,False
7910426,,False
7910478,Test,False
7910879,Test,False
7910915,Test,False
7910948,Control,False
7910959,Test,False
7911055,,False
7911085,Control,False
7911110,,False
7911204,Test,False
7911216,,False
7911549,Test,False
7911750,Control,False
7911948,Test,False
7912047,Control,False
7912110,Test,False
7912176,,False
7912282,,False
7912389,,False
7912423,Control,False
7912529,Test,False
7912585,,False
7912744,Test,False
7913074,Control,False
7913092,Test,False
7913116,Test,False
7913155,Test,False
7913206,Control,False
7913208,Control,False
7913446,,False
7913717,,False
7913751,Test,False
7913825,Control,False
7913947,Control,False
7914173,Test,False
7914344,,False
7914595,Test,False
7914621,Test,False
7914657,,False
7914825,,False
7914927,Test,False
7915334,,False
7915367,Test,False
7915842,Test,False
7915924,Control,False
7916237,Test,False
7916435,Test,False
7916497,,False
7916623,Control,False
7916658,Test,False
7916721,,False
7917082,Control,False
7917431,Test,False
7917434,Test,False
7917528,,False
7917577,,False
7917674,Control,False
7917801,,False
7918013,,False
7918023,,False
7918244,Control,False
7918280,Test,False
7918350,,False
7918443,Control,False
7918485,Test,False
7918624,,False
7919175,,False
7919218,Test,False
7919554,,False
7919818,Test,False
7920028,Test,False
7920056,Test,False
7920181,,False
7920313,Control,False
7920394,Test,False
7920414,Test,False
7920418,,False
7920525,Control,False
7920656,Test,False
7920663,Test,False
7920730,Test,False
7920868,Control,False
7921011,Test,False
7921302,Test,False
7921954,Test,False
7922438,Control,False
7922520,,False
7922530,Control,False
7922586,Test,False
7922721,Control,False
7922922,Test,False
7923307,Test,False
7923376,,False
7923436,,False
7923606,,False
7923758,Control,False
7923876,Control,False
7923935,,False
7923960,Test,False
7923996,,False
7924369,,False
7924403,,False
7924454,Control,False
7924466,Test,False
7924728,Control,False
7924967,Control,False
7925252,,False
7925502,Test,False
7925863,Test,False
7925912,Test,False
7926163,Test,False
7926195,Control,False
7926202,Control,False
7926211,Test,False
7926251,Test,False
7926426,Control,False
7927054,,False
7927402,Test,False
7927686,Control,False
7928118,Test,False
7928140,,False
7928204,Control,False
7928244,Test,False
7928340,Control,False
7928493,Test,False
7928596,Control,False
7928703,Control,False
7928736,Test,False
7928821,Test,False
7928881,Control,False
7928980,Test,False
7929481,,False
7929795,Control,False
7930155,Test,False
7930269,Control,False
7930286,Test,False
7930370,Test,False
7930438,Test,False
7930613,,False
7931001,Test,False
7931364,Test,False
7931409,Control,False
7931571,Control,False
7931684,Control,False
7931740,Test,False
7931941,Test,False
7932008,Control,False
7932118,Test,False
7932298,Test,False
7932417,Control,False
7932687,,False
7932781,Test,False
7932951,Control,False
7932986,,False
7933071,Test,False
7933300,Test,False
7933649,Control,False
7933700,Control,False
7934226,Test,False
7934250,,False
7934317,,False
7934353,Test,False
7934701,Test,False
7934807,Control,False
7935237,,False
7935251,Test,False
7935565,,False
7935625,Test,False
7935708,,False
7935734,Test,False
7935784,Control,False
7935827,Control,False
7935876,Control,False
7935979,Control,False
7936212,Test,False
7936415,Control,False
7936614,Control,False
7936650,,False
7936659,,False
7937086,Test,False
7937123,Test,False
7937128,Test,False
7937129,,False
7938349,Control,False
7938516,Test,False
7938527,Control,False
7938646,Test,False
7938926,Test,False
7939133,,False
7939252,,False
7939420,Test,False
7939754,Control,False
7939771,Test,False
7939878,Test,False
7939919,,False
7940001,Test,False
7940053,,False
7940076,,False
7940251,,False
7940321,,False
7940431,Control,False
7940455,,False
7940723,Test,False
7940827,Control,False
7940929,,False
7941042,,False
7941103,Control,False
7941463,Test,False
7941483,Test,False
7941869,Control,False
7941907,Test,False
7942016,Test,False
7942178,Test,False
7942512,Control,False
